open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,ignore
2025-01-02 22:00:00+00:00,97212.69,97212.69,96666.66,96911.04,418.78092,2025-01-02 22:59:59.999000+00:00,40589934.98971490,96380,190.39105000,18449603.88887420,0
2025-01-02 23:00:00+00:00,96911.04,97077.78,96758.17,96984.79,441.78434,2025-01-02 23:59:59.999000+00:00,42809914.06355740,86210,189.59721000,18375570.29432910,0
2025-01-03 00:00:00+00:00,96984.79,97080.96,96796.56,96825.82,315.00973,2025-01-03 00:59:59.999000+00:00,30537528.63469520,80859,145.96153000,14150954.84192590,0
2025-01-03 01:00:00+00:00,96825.83,97000.0,96650.0,96985.47,342.35914,2025-01-03 01:59:59.999000+00:00,33143861.49696850,98239,161.29927000,15614907.46096310,0
2025-01-03 02:00:00+00:00,96985.47,97342.44,96856.98,96966.85,388.64008,2025-01-03 02:59:59.999000+00:00,37750293.21697020,95390,188.46857000,18307144.63245010,0
2025-01-03 03:00:00+00:00,96966.85,97090.91,96833.99,97062.3,255.7492,2025-01-03 03:59:59.999000+00:00,24802058.61931570,49698,138.78592000,13459093.77841320,0
2025-01-03 04:00:00+00:00,97062.3,97066.18,96766.51,96813.41,265.52213,2025-01-03 04:59:59.999000+00:00,25730011.70991530,51313,121.83622000,11806078.58499940,0
2025-01-03 05:00:00+00:00,96813.49,96860.48,96590.28,96765.34,316.46331,2025-01-03 05:59:59.999000+00:00,30607608.47294050,57542,150.86266000,14591417.22651530,0
2025-01-03 06:00:00+00:00,96765.35,96918.56,96512.0,96539.49,382.40263,2025-01-03 06:59:59.999000+00:00,36978204.55637640,52819,199.37884000,19280525.62877170,0
2025-01-03 07:00:00+00:00,96539.49,96645.83,96280.65,96304.0,546.86929,2025-01-03 07:59:59.999000+00:00,52735823.61682060,75732,231.64872000,22341472.66967590,0
2025-01-03 08:00:00+00:00,96304.0,96529.84,96100.01,96129.97,543.39121,2025-01-03 08:59:59.999000+00:00,52324864.82490850,56520,266.93581000,25708651.64061710,0
2025-01-03 09:00:00+00:00,96129.97,96702.48,96107.84,96554.32,527.99485,2025-01-03 09:59:59.999000+00:00,50934248.96319550,70904,324.69704000,31319443.67219670,0
2025-01-03 10:00:00+00:00,96554.32,96640.01,96402.82,96488.53,355.37669,2025-01-03 10:59:59.999000+00:00,34293411.11486280,51821,156.72851000,15124104.24894520,0
2025-01-03 11:00:00+00:00,96488.53,96830.0,96482.51,96757.58,448.41508,2025-01-03 11:59:59.999000+00:00,43366538.08356510,67414,259.14353000,25063079.32929790,0
2025-01-03 12:00:00+00:00,96757.57,96921.36,96666.66,96666.66,387.5824,2025-01-03 12:59:59.999000+00:00,37514578.74336360,66505,179.09312000,17334223.64365430,0
2025-01-03 13:00:00+00:00,96666.66,96839.71,96472.43,96504.79,630.80373,2025-01-03 13:59:59.999000+00:00,60941248.06464880,123296,274.66089000,26536648.57767650,0
2025-01-03 14:00:00+00:00,96504.8,97342.44,96504.79,97016.01,1390.59074,2025-01-03 14:59:59.999000+00:00,134843609.28044680,295162,723.97226000,70207602.43945080,0
2025-01-03 15:00:00+00:00,97016.0,97660.0,96759.12,97521.35,1587.60159,2025-01-03 15:59:59.999000+00:00,154404896.77456610,358373,760.74100000,73993676.94812630,0
2025-01-03 16:00:00+00:00,97521.36,98444.42,97406.54,97868.2,1899.91498,2025-01-03 16:59:59.999000+00:00,186199967.23882880,322111,1061.60850000,104035759.38198320,0
2025-01-03 17:00:00+00:00,97868.21,98299.76,97837.63,98026.0,799.71144,2025-01-03 17:59:59.999000+00:00,78436434.25726760,195917,371.56531000,36443428.96364940,0
2025-01-03 18:00:00+00:00,98025.99,98697.86,98000.0,98527.98,813.64324,2025-01-03 18:59:59.999000+00:00,80058357.75909230,165566,416.86107000,41016550.80773460,0
2025-01-03 19:00:00+00:00,98527.97,98976.91,98491.53,98592.01,1070.42711,2025-01-03 19:59:59.999000+00:00,105694779.46440840,180335,486.36586000,48028389.65382080,0
2025-01-03 20:00:00+00:00,98592.02,98748.0,98300.0,98311.52,846.16971,2025-01-03 20:59:59.999000+00:00,83341078.50106680,129730,353.01666000,34770057.58932410,0
2025-01-03 21:00:00+00:00,98311.51,98419.14,98196.96,98272.7,507.38037,2025-01-03 21:59:59.999000+00:00,49866462.46618930,81209,233.22721000,22925013.64531750,0
2025-01-03 22:00:00+00:00,98272.7,98512.94,98250.0,98296.37,317.54844,2025-01-03 22:59:59.999000+00:00,31240471.65159130,61204,130.43638000,12832399.89088350,0
2025-01-03 23:00:00+00:00,98296.37,98382.19,98067.99,98174.18,314.26227,2025-01-03 23:59:59.999000+00:00,30864431.07878760,63505,131.31309000,12896621.64016630,0
2025-01-04 00:00:00+00:00,98174.17,98288.0,97887.2,97950.01,465.14321,2025-01-04 00:59:59.999000+00:00,45618493.33925010,65530,170.88770000,16760521.64716170,0
2025-01-04 01:00:00+00:00,97950.01,98095.06,97800.0,98040.0,292.09859,2025-01-04 01:59:59.999000+00:00,28611491.61131120,64925,159.17303000,15592662.71363720,0
2025-01-04 02:00:00+00:00,98040.0,98314.15,97848.48,98304.51,368.90158,2025-01-04 02:59:59.999000+00:00,36171507.86031750,67580,221.96194000,21766315.98949260,0
2025-01-04 03:00:00+00:00,98304.51,98304.51,98052.97,98200.0,274.6885,2025-01-04 03:59:59.999000+00:00,26968830.43148270,42002,132.64343000,13022081.35455400,0
2025-01-04 04:00:00+00:00,98200.01,98200.01,97862.87,98001.0,304.49957,2025-01-04 04:59:59.999000+00:00,29830355.81246730,52442,148.18614000,14516334.73113070,0
2025-01-04 05:00:00+00:00,98001.0,98196.51,97988.76,98126.21,249.97787,2025-01-04 05:59:59.999000+00:00,24525804.45248260,39928,140.56781000,13790683.41060510,0
2025-01-04 06:00:00+00:00,98126.21,98209.7,98039.91,98127.54,211.92338,2025-01-04 06:59:59.999000+00:00,20787728.36805970,40710,103.13333000,10116686.12377560,0
2025-01-04 07:00:00+00:00,98127.53,98350.04,98095.17,98271.88,454.46141,2025-01-04 07:59:59.999000+00:00,44646595.60322670,50261,259.53518000,25496001.36451790,0
2025-01-04 08:00:00+00:00,98271.87,98306.22,97905.26,97906.07,303.67578,2025-01-04 08:59:59.999000+00:00,29802971.85257440,46767,144.21081000,14157149.65652270,0
2025-01-04 09:00:00+00:00,97906.08,97980.0,97532.58,97690.37,671.7915,2025-01-04 09:59:59.999000+00:00,65683012.64455390,83000,316.42318000,30933719.12403780,0
2025-01-04 10:00:00+00:00,97690.37,97859.6,97600.0,97789.32,330.6856,2025-01-04 10:59:59.999000+00:00,32318451.11240930,63716,168.82980000,16499188.12133640,0
2025-01-04 11:00:00+00:00,97789.32,97923.07,97711.54,97889.39,279.11118,2025-01-04 11:59:59.999000+00:00,27296916.87025990,42774,158.34974000,15487546.30356720,0
2025-01-04 12:00:00+00:00,97889.4,98016.97,97800.0,97888.12,336.79692,2025-01-04 12:59:59.999000+00:00,32970456.77702470,67271,158.90366000,15555754.40588590,0
2025-01-04 13:00:00+00:00,97888.12,98068.46,97750.0,97973.05,463.20054,2025-01-04 13:59:59.999000+00:00,45341635.87738250,75728,245.93475000,24075252.23660280,0
2025-01-04 14:00:00+00:00,97973.05,98080.15,97828.38,98035.04,329.4416,2025-01-04 14:59:59.999000+00:00,32275998.34433150,70354,154.25173000,15111146.61879100,0
2025-01-04 15:00:00+00:00,98035.05,98152.02,97514.79,97657.94,737.78425,2025-01-04 15:59:59.999000+00:00,72116692.54469760,163816,299.43846000,29272651.36136540,0
2025-01-04 16:00:00+00:00,97657.95,97874.68,97549.99,97704.6,575.11901,2025-01-04 16:59:59.999000+00:00,56166306.50097520,97260,231.91541000,22654463.29139310,0
2025-01-04 17:00:00+00:00,97704.6,98049.99,97687.77,98016.26,251.44705,2025-01-04 17:59:59.999000+00:00,24605691.93530160,55417,133.44946000,13060512.77358540,0
2025-01-04 18:00:00+00:00,98016.26,98139.13,97909.85,97961.56,237.21797,2025-01-04 18:59:59.999000+00:00,23254816.99630550,51389,113.13022000,11090953.60942060,0
2025-01-04 19:00:00+00:00,97961.56,98350.0,97931.23,98166.26,330.48168,2025-01-04 19:59:59.999000+00:00,32443845.37611530,66051,164.97220000,16195900.55930400,0
2025-01-04 20:00:00+00:00,98166.26,98671.02,98166.25,98599.02,441.69473,2025-01-04 20:59:59.999000+00:00,43489843.09479040,78484,238.97885000,23528881.33461460,0
2025-01-04 21:00:00+00:00,98599.02,98778.43,98344.0,98362.43,536.3759,2025-01-04 21:59:59.999000+00:00,52858446.89413320,85257,286.51304000,28238121.36193060,0
2025-01-04 22:00:00+00:00,98362.43,98484.85,98265.91,98417.25,289.70747,2025-01-04 22:59:59.999000+00:00,28494869.81433680,40523,77.78828000,7651657.73385330,0
2025-01-04 23:00:00+00:00,98417.25,98419.14,98143.2,98220.5,253.83122,2025-01-04 23:59:59.999000+00:00,24942987.52157070,48797,121.62406000,11950528.30346830,0
2025-01-05 00:00:00+00:00,98220.51,98391.59,98154.18,98213.43,254.43352,2025-01-05 00:59:59.999000+00:00,25001267.92630590,58515,103.81753000,10201927.97191350,0
2025-01-05 01:00:00+00:00,98213.44,98322.35,98050.0,98123.53,237.36247,2025-01-05 01:59:59.999000+00:00,23301699.36493250,44743,111.38221000,10934887.90906090,0
2025-01-05 02:00:00+00:00,98123.53,98227.49,98105.41,98227.48,187.53679,2025-01-05 02:59:59.999000+00:00,18409662.72478400,35021,80.70283000,7922004.39552820,0
2025-01-05 03:00:00+00:00,98227.49,98227.49,98069.0,98187.96,151.23775,2025-01-05 03:59:59.999000+00:00,14844043.05405070,34670,69.20990000,6793017.69485300,0
2025-01-05 04:00:00+00:00,98187.97,98522.76,98187.96,98357.46,238.65677,2025-01-05 04:59:59.999000+00:00,23475619.80498140,48137,134.43448000,13223568.47999590,0
2025-01-05 05:00:00+00:00,98357.46,98500.0,98264.78,98358.98,212.64998,2025-01-05 05:59:59.999000+00:00,20916952.97867090,33870,98.94578000,9732910.73116190,0
2025-01-05 06:00:00+00:00,98358.98,98500.0,98304.82,98451.47,149.6113,2025-01-05 06:59:59.999000+00:00,14719996.15490500,27586,77.99299000,7673077.92194690,0
2025-01-05 07:00:00+00:00,98451.48,98464.84,98268.77,98268.77,118.31169,2025-01-05 07:59:59.999000+00:00,11639175.78210780,22869,52.82694000,5197180.45433590,0
2025-01-05 08:00:00+00:00,98268.77,98268.78,97777.77,97861.04,511.7393,2025-01-05 08:59:59.999000+00:00,50116997.77433230,93896,206.03729000,20175926.82975450,0
2025-01-05 09:00:00+00:00,97861.04,97943.02,97637.93,97652.2,341.13546,2025-01-05 09:59:59.999000+00:00,33364700.55460170,54452,152.61323000,14928987.33813140,0
2025-01-05 10:00:00+00:00,97652.21,97776.68,97600.0,97737.48,331.79062,2025-01-05 10:59:59.999000+00:00,32410490.87865090,53205,166.01652000,16218176.31895690,0
2025-01-05 11:00:00+00:00,97737.48,97822.16,97615.13,97641.63,186.71771,2025-01-05 11:59:59.999000+00:00,18242708.39040390,45553,97.63900000,9541073.24747780,0
2025-01-05 12:00:00+00:00,97641.62,97956.66,97569.04,97770.01,316.47526,2025-01-05 12:59:59.999000+00:00,30938403.70794800,80218,172.93686000,16906867.41117830,0
2025-01-05 13:00:00+00:00,97770.01,98018.96,97680.18,97689.96,281.94319,2025-01-05 13:59:59.999000+00:00,27588283.90771480,59386,136.53110000,13361134.32482220,0
2025-01-05 14:00:00+00:00,97689.96,97967.08,97276.79,97855.06,776.65874,2025-01-05 14:59:59.999000+00:00,75745887.97724760,158178,345.28002000,33683477.27906050,0
2025-01-05 15:00:00+00:00,97855.06,98281.89,97702.3,98028.98,492.23074,2025-01-05 15:59:59.999000+00:00,48245724.87057790,128211,271.40169000,26605232.94142470,0
2025-01-05 16:00:00+00:00,98028.98,98332.54,97937.82,98035.17,454.56381,2025-01-05 16:59:59.999000+00:00,44612872.82380430,105962,180.92237000,17751720.55149400,0
2025-01-05 17:00:00+00:00,98035.17,98078.94,97673.57,97731.08,358.65597,2025-01-05 17:59:59.999000+00:00,35110790.97258010,77027,121.80753000,11922859.89564510,0
2025-01-05 18:00:00+00:00,97731.09,97927.98,97577.46,97918.91,301.29033,2025-01-05 18:59:59.999000+00:00,29442380.67074770,81681,147.11666000,14376793.90019690,0
2025-01-05 19:00:00+00:00,97918.91,98109.0,97854.99,98079.63,306.85684,2025-01-05 19:59:59.999000+00:00,30076084.93449850,63872,181.14037000,17754041.80222670,0
2025-01-05 20:00:00+00:00,98079.64,98678.0,98024.0,98275.71,680.46167,2025-01-05 20:59:59.999000+00:00,66966658.27489790,136008,364.25790000,35845241.29571310,0
2025-01-05 21:00:00+00:00,98275.71,98522.46,98216.58,98496.52,327.78368,2025-01-05 21:59:59.999000+00:00,32246539.39944960,67166,152.89327000,15040665.28193000,0
2025-01-05 22:00:00+00:00,98496.52,98745.45,98344.0,98695.21,407.85275,2025-01-05 22:59:59.999000+00:00,40210510.80787550,61068,208.75078000,20579054.48500630,0
2025-01-05 23:00:00+00:00,98695.21,98836.85,98322.72,98363.61,469.68089,2025-01-05 23:59:59.999000+00:00,46304262.21856350,114505,243.25260000,23985512.00678900,0
2025-01-06 00:00:00+00:00,98363.61,98773.48,98190.75,98217.23,494.23065,2025-01-06 00:59:59.999000+00:00,48658511.38633030,142978,243.83238000,24007512.41364080,0
2025-01-06 01:00:00+00:00,98217.23,98816.28,97920.0,98759.43,567.37864,2025-01-06 01:59:59.999000+00:00,55783425.70671760,155403,279.29026000,27467907.03128270,0
2025-01-06 02:00:00+00:00,98759.42,99333.0,98649.97,98815.39,1613.41986,2025-01-06 02:59:59.999000+00:00,159735419.77074880,290006,941.92529000,93269982.65367540,0
2025-01-06 03:00:00+00:00,98815.39,99235.99,98759.55,99037.57,522.19415,2025-01-06 03:59:59.999000+00:00,51718092.70544150,106370,260.81260000,25829795.86236120,0
2025-01-06 04:00:00+00:00,99037.57,99500.88,99037.57,99466.09,645.5066,2025-01-06 04:59:59.999000+00:00,64109176.31376280,113723,369.32584000,36682126.54905360,0
2025-01-06 05:00:00+00:00,99466.09,99892.0,99400.0,99600.0,939.38016,2025-01-06 05:59:59.999000+00:00,93633143.20824380,121208,530.91140000,52922371.76615720,0
2025-01-06 06:00:00+00:00,99600.0,99763.99,99382.31,99512.21,803.84933,2025-01-06 06:59:59.999000+00:00,80044334.63520160,99738,390.79179000,38919889.44954590,0
2025-01-06 07:00:00+00:00,99512.21,99529.87,99161.14,99318.7,555.89718,2025-01-06 07:59:59.999000+00:00,55232277.09784260,98680,230.20649000,22869776.94723440,0
2025-01-06 08:00:00+00:00,99318.7,99625.69,99000.0,99043.49,674.33231,2025-01-06 08:59:59.999000+00:00,66933349.35484860,107864,214.44327000,21290390.94231300,0
2025-01-06 09:00:00+00:00,99043.49,99250.0,98942.46,98999.99,447.39111,2025-01-06 09:59:59.999000+00:00,44337402.83388970,73710,185.34600000,18368921.63024850,0
2025-01-06 10:00:00+00:00,99000.0,99057.95,98709.28,98767.96,525.86727,2025-01-06 10:59:59.999000+00:00,51997799.91243850,81282,243.36484000,24062686.36128910,0
2025-01-06 11:00:00+00:00,98767.96,99410.23,98712.0,99259.99,667.86775,2025-01-06 11:59:59.999000+00:00,66200491.10346490,113929,324.08588000,32121454.42758680,0
2025-01-06 12:00:00+00:00,99259.99,99713.13,99142.43,99157.12,624.14409,2025-01-06 12:59:59.999000+00:00,62065160.65664330,138412,284.17263000,28261246.41292950,0
2025-01-06 13:00:00+00:00,99157.12,99575.85,98909.82,99492.51,631.22473,2025-01-06 13:59:59.999000+00:00,62615952.20301830,167733,301.35601000,29896549.57765670,0
2025-01-06 14:00:00+00:00,99492.5,101295.23,98711.94,100737.03,3487.88537,2025-01-06 14:59:59.999000+00:00,348891276.23578220,515023,1848.09620000,184946110.94315390,0
2025-01-06 15:00:00+00:00,100737.03,102468.92,100481.99,102147.95,3664.96939,2025-01-06 15:59:59.999000+00:00,372113576.31849580,438664,1957.58380000,198774452.89258930,0
2025-01-06 16:00:00+00:00,102147.95,102480.0,101719.59,102158.67,2145.59016,2025-01-06 16:59:59.999000+00:00,219202705.67134470,241299,989.61655000,101116165.87030950,0
2025-01-06 17:00:00+00:00,102158.67,102158.68,101250.0,101831.95,1517.05213,2025-01-06 17:59:59.999000+00:00,154364406.14864830,209208,695.86165000,70811491.66124530,0
2025-01-06 18:00:00+00:00,101831.95,102053.61,101578.12,101738.8,834.3056,2025-01-06 18:59:59.999000+00:00,85000916.88136840,152157,383.16213000,39040569.89339920,0
2025-01-06 19:00:00+00:00,101738.81,102032.0,101639.6,101817.22,631.18014,2025-01-06 19:59:59.999000+00:00,64296866.23185600,110163,289.75877000,29517977.13417670,0
2025-01-06 20:00:00+00:00,101817.22,102318.5,101800.0,102127.38,1458.54383,2025-01-06 20:59:59.999000+00:00,148871342.20881760,149242,707.96106000,72253346.64629500,0
2025-01-06 21:00:00+00:00,102126.9,102329.98,101600.05,101611.92,1010.1979,2025-01-06 21:59:59.999000+00:00,103066977.74097310,96661,445.71654000,45474034.13475600,0
2025-01-06 22:00:00+00:00,101611.92,102084.13,101600.06,102011.98,365.15756,2025-01-06 22:59:59.999000+00:00,37194229.76379830,55270,172.94322000,17615584.48932740,0
2025-01-06 23:00:00+00:00,102011.98,102239.58,101896.87,102235.6,435.86784,2025-01-06 23:59:59.999000+00:00,44494854.68746670,74979,249.03074000,25422913.77602910,0
2025-01-07 00:00:00+00:00,102235.6,102724.38,101950.0,102042.46,980.37078,2025-01-07 00:59:59.999000+00:00,100268532.46524660,135026,590.27743000,60387051.79758120,0
2025-01-07 01:00:00+00:00,102042.47,102071.9,101684.95,101915.66,558.30589,2025-01-07 01:59:59.999000+00:00,56876018.48471030,84821,259.10568000,26395741.55173310,0
2025-01-07 02:00:00+00:00,101915.66,102018.98,101651.67,101677.66,392.40922,2025-01-07 02:59:59.999000+00:00,39967952.11678810,63895,185.12378000,18854806.72723040,0
2025-01-07 03:00:00+00:00,101677.66,101818.19,101512.91,101708.08,426.32949,2025-01-07 03:59:59.999000+00:00,43350970.79874920,61343,193.69753000,19693759.59673050,0
2025-01-07 04:00:00+00:00,101708.09,101925.77,101667.01,101667.02,289.09956,2025-01-07 04:59:59.999000+00:00,29432165.44962490,46952,113.16590000,11521311.32467170,0
2025-01-07 05:00:00+00:00,101667.02,101786.07,101582.79,101743.47,341.58829,2025-01-07 05:59:59.999000+00:00,34741297.64286060,43596,146.24871000,14874296.62159990,0
2025-01-07 06:00:00+00:00,101743.47,101894.47,101648.56,101820.53,336.00222,2025-01-07 06:59:59.999000+00:00,34201577.13890960,42564,150.36925000,15305808.02526940,0
2025-01-07 07:00:00+00:00,101820.53,102015.01,101640.47,101664.81,526.07792,2025-01-07 07:59:59.999000+00:00,53544336.65837880,49632,188.88221000,19229635.71805240,0
2025-01-07 08:00:00+00:00,101664.81,101995.64,101618.04,101905.08,455.62174,2025-01-07 08:59:59.999000+00:00,46376453.88224910,59495,235.65401000,23985962.87726500,0
2025-01-07 09:00:00+00:00,101905.08,101914.11,101632.06,101723.19,490.40273,2025-01-07 09:59:59.999000+00:00,49891819.32064010,66263,199.16326000,20262646.93765690,0
2025-01-07 10:00:00+00:00,101723.18,101723.19,101379.45,101406.78,716.36897,2025-01-07 10:59:59.999000+00:00,72717951.07351180,81243,254.44044000,25824668.85306600,0
